Source,Target,Title,Year,Rhetorics,
2015_29_1,2015_66_2,,2015,,
2015_29_10,2015_66_2,,2015,,
2015_29_3,2015_66_2,,2015,,
2015_29_3,2015_14_4,,2015,,
2015_29_4,2015_66_2,,2015,,
2015_29_5,2015_66_2,,2015,,
2015_29_6,2015_66_2,,2015,,
2015_29_7,2015_66_2,,2015,,
2015_29_8,2015_66_2,,2015,,
2015_29_9,2015_66_2,,2015,,
2015_2_1,2015_66_2,,2015,,
2015_2_2,2015_66_2,,2015,,
2015_2_3,2015_66_2,,2015,,
2015_2_4,2015_66_2,,2015,,
2015_2_5,2015_66_2,,2015,,
2015_2_6,2015_66_2,,2015,,
2015_2_7,2015_66_2,,2015,,
2015_2_8,2015_66_2,,2015,,
2015_2_9,2015_66_2,,2015,,
2015_30_1,2015_66_2,,2015,,
2015_30_10,2015_66_2,,2015,,
2015_30_2,2015_66_2,,2015,,
2015_30_3,2015_66_2,,2015,,
2015_30_4,2015_66_2,,2015,,
2015_30_5,2015_66_2,,2015,,
2015_30_6,2015_66_2,,2015,,
2015_30_7,2015_66_2,,2015,,
2015_30_7_co1,2015_66_2,,2015,,
2015_30_8,2015_66_2,,2015,,
2015_31_1,2015_66_2,,2015,,
2015_31_2,2015_66_2,,2015,,
2015_31_3,2015_66_2,,2015,,
2015_31_4,2015_66_2,,2015,,
2015_31_5,2015_66_2,,2015,,
2015_31_6,2015_66_2,,2015,,
2015_31_7,2015_66_2,,2015,,
2015_31_8,2015_66_2,,2015,,
2015_31_9,2015_66_2,,2015,,
2015_32_1,2015_66_2,,2015,,
2015_32_10,2015_66_2,,2015,,
2015_32_2,2015_66_2,,2015,,
2015_32_3,2015_66_2,,2015,,
2015_32_4,2015_66_2,,2015,,
2015_32_5,2015_66_2,,2015,,
2015_32_6,2015_66_2,,2015,,
2015_32_7,2015_66_2,,2015,,
2015_32_8,2015_66_2,,2015,,
2015_32_9,2015_66_2,,2015,,
2015_33_1,2015_66_2,,2015,,
2015_33_10,2015_66_2,,2015,,
2015_33_2,2015_66_2,,2015,,
2015_33_3,2015_66_2,,2015,,
2015_33_4,2015_66_2,,2015,,
2015_33_5,2015_66_2,,2015,,
2015_33_6,2015_66_2,,2015,,
2015_33_7,2015_66_2,,2015,,
2015_33_8,2015_66_2,,2015,,
2015_33_9,2015_66_2,,2015,,
2015_34_10,2015_66_2,,2015,,
2015_34_2,2015_66_2,,2015,,
2015_34_3,2015_66_2,,2015,,
2015_34_4,2015_66_2,,2015,,
2015_34_6,2015_66_2,,2015,,
2015_34_7,2015_66_2,,2015,,
2015_34_8,2015_66_2,,2015,,
2015_34_9,2015_66_2,,2015,,
2015_35_1,2015_66_2,,2015,,
2015_35_2,2015_66_2,,2015,,
2015_35_3,2015_66_2,,2015,,
2015_35_4,2015_66_2,,2015,,
2015_35_5,2015_66_2,,2015,,
2015_35_6,2015_66_2,,2015,,
2015_35_7,2015_66_2,,2015,,
2015_35_8,2015_66_2,,2015,,
2015_35_9,2015_66_2,,2015,,
2015_36_1,2015_66_2,,2015,,
2015_36_6,2015_66_2,,2015,,
2015_39_4,2015_66_2,,2015,,
2015_39_5,2015_66_2,,2015,,
2015_39_6,2015_66_2,,2015,,
2015_39_7,2015_66_2,,2015,,
2015_39_8,2015_66_2,,2015,,
2015_39_9,2015_66_2,,2015,,
2015_3_1,2015_66_2,,2015,,
2015_3_10,2015_66_2,,2015,,
2015_3_2,2015_66_2,,2015,,
2015_3_3,2015_66_2,,2015,,
2015_3_4,2015_66_2,,2015,,
2015_3_5,2015_66_2,,2015,,
2015_3_6,2015_66_2,,2015,,
2015_3_7,2015_66_2,,2015,,
2015_3_8,2015_66_2,,2015,,
2015_3_9,2015_66_2,,2015,,
2015_40_1,2015_66_2,,2015,,
2015_40_10,2015_66_2,,2015,,
2015_40_3,2015_66_2,,2015,,
2015_40_4,2015_66_2,,2015,,
2015_40_6,2015_66_2,,2015,,
2015_40_7,2015_66_2,,2015,,
2015_40_8,2015_66_2,,2015,,
2015_40_9,2015_66_2,,2015,,
2015_41_10,2015_66_2,,2015,,
2015_41_2,2015_66_2,,2015,,
2015_41_3,2015_66_2,,2015,,
2015_41_4,2015_66_2,,2015,,
2015_41_5,2015_66_2,,2015,,
2015_41_6,2015_66_2,,2015,,
2015_41_7,2015_66_2,,2015,,
2015_41_8,2015_66_2,,2015,,
2015_41_9,2015_66_2,,2015,,
2015_42_1,2015_66_2,,2015,,
2015_42_2,2015_66_2,,2015,,
2015_42_3,2015_66_2,,2015,,
2015_42_4,2015_66_2,,2015,,
2015_42_5,2015_66_2,,2015,,
2015_42_6,2015_66_2,,2015,,
2015_42_7,2015_66_2,,2015,,
2015_42_8,2015_66_2,,2015,,
2015_42_9,2015_66_2,,2015,,
2015_43_10,2015_66_2,,2015,,
2015_43_2,2015_66_2,,2015,,
2015_43_3,2015_66_2,,2015,,
2015_43_4,2015_66_2,,2015,,
2015_43_5,2015_66_2,,2015,,
2015_43_6,2015_66_2,,2015,,
2015_43_7,2015_66_2,,2015,,
2015_43_8,2015_66_2,,2015,,
2015_43_9,2015_66_2,,2015,,
2015_44_10,2015_66_2,,2015,,
2015_44_2,2015_66_2,,2015,,
2015_44_3,2015_66_2,,2015,,
2015_44_5,2015_66_2,,2015,,
2015_44_8,2015_66_2,,2015,,
2015_45_1,2015_66_2,,2015,,
2015_45_10,2015_66_2,,2015,,
2015_45_2,2015_66_2,,2015,,
2015_45_3,2015_66_2,,2015,,
2015_45_4,2015_66_2,,2015,,
2015_45_5,2015_66_2,,2015,,
2015_45_6,2015_66_2,,2015,,
2015_45_7,2015_66_2,,2015,,
2015_45_8,2015_66_2,,2015,,
2015_46_1,2015_66_2,,2015,,
2015_46_2,2015_66_2,,2015,,
2015_46_3,2015_66_2,,2015,,
2015_46_4,2015_66_2,,2015,,
2015_46_5,2015_66_2,,2015,,
2015_46_6,2015_66_2,,2015,,
2015_46_7,2015_66_2,,2015,,
2015_46_8,2015_66_2,,2015,,
2015_47_2,2015_66_2,,2015,,
2015_47_3,2015_66_2,,2015,,
2015_47_5,2015_66_2,,2015,,
2015_47_6,2015_66_2,,2015,,
2015_47_7,2015_66_2,,2015,,
2015_47_8,2015_66_2,,2015,,
2015_47_9,2015_66_2,,2015,,
2015_48_1,2015_66_2,,2015,,
2015_48_10,2015_66_2,,2015,,
2015_48_2,2015_66_2,,2015,,
2015_48_3,2015_66_2,,2015,,
2015_48_4,2015_66_2,,2015,,
2015_48_5,2015_66_2,,2015,,
2015_48_6,2015_56_4,,2015,,
2015_48_6,2015_66_2,,2015,,
2015_48_7,2015_66_2,,2015,,
2015_48_9,2015_66_2,,2015,,
2015_49_1,2015_66_2,,2015,,
2015_49_2,2015_66_2,,2015,,
2015_49_4,2015_66_2,,2015,,
2015_49_5,2015_66_2,,2015,,
2015_49_6,2015_66_2,,2015,,
2015_49_7,2015_66_2,,2015,,
2015_49_8,2015_66_2,,2015,,
2015_49_9,2015_66_2,,2015,,
2015_4_1,2015_66_2,,2015,,
2015_4_10,2015_66_2,,2015,,
2015_4_3,2015_66_2,,2015,,
2015_4_4,2015_66_2,,2015,,
2015_4_5,2015_66_2,,2015,,
2015_4_6,2015_66_2,,2015,,
2015_4_7,2015_66_2,,2015,,
2015_4_8,2015_66_2,,2015,,
2015_4_9,2015_66_2,,2015,,
2015_50_1,2015_66_2,,2015,,
2015_50_10,2015_66_2,,2015,,
2015_50_2,2015_66_2,,2015,,
2015_50_3,2015_66_2,,2015,,
2015_50_4,2015_66_2,,2015,,
2015_50_5,2015_66_2,,2015,,
2015_50_6,2015_66_2,,2015,,
2015_50_7,2015_66_2,,2015,,
2015_50_8,2015_66_2,,2015,,
2015_50_9,2015_66_2,,2015,,
2015_51_1,2015_66_2,,2015,,
2015_51_10,2015_66_2,,2015,,
2015_51_2,2015_66_2,,2015,,
2015_51_4,2015_66_2,,2015,,
2015_51_5,2015_66_2,,2015,,
2015_51_6,2015_66_2,,2015,,
2015_51_7,2015_66_2,,2015,,
2015_51_8,2015_66_2,,2015,,
2015_51_9,2015_66_2,,2015,,
2015_52_1,2015_66_2,,2015,,
2015_52_2,2015_66_2,,2015,,
2015_52_3,2015_66_2,,2015,,
2015_52_5,2015_66_2,,2015,,
2015_52_6,2015_66_2,,2015,,
2015_52_7,2015_66_2,,2015,,
2015_52_8,2015_66_2,,2015,,
2015_52_9,2015_66_2,,2015,,
2015_53_1,2015_66_2,,2015,,
2015_53_10,2015_66_2,,2015,,
2015_53_2,2015_66_2,,2015,,
2015_53_3,2015_66_2,,2015,,
2015_53_4,2015_66_2,,2015,,
2015_53_5,2015_66_2,,2015,,
2015_53_6,2015_66_2,,2015,,
2015_53_7,2015_66_2,,2015,,
2015_53_9,2015_66_2,,2015,,
2015_54_1,2015_66_2,,2015,,
2015_54_10,2015_66_2,,2015,,
2015_54_2,2015_66_2,,2015,,
2015_54_3,2015_66_2,,2015,,
2015_54_4,2015_66_2,,2015,,
2015_54_5,2015_66_2,,2015,,
2015_54_6,2015_66_2,,2015,,
2015_54_7,2015_66_2,,2015,,
2015_54_8,2015_66_2,,2015,,
2015_54_9,2015_66_2,,2015,,
2015_55_1,2015_66_2,,2015,,
2015_55_10,2015_66_2,,2015,,
2015_55_2,2015_66_2,,2015,,
2015_55_3,2015_66_2,,2015,,
2015_55_4,2015_66_2,,2015,,
2015_55_6,2015_66_2,,2015,,
2015_55_7,2015_66_2,,2015,,
2015_55_8,2015_66_2,,2015,,
2015_55_9,2015_66_2,,2015,,
2015_56_1,2015_66_2,,2015,,
2015_56_3,2015_66_2,,2015,,
2015_56_4,2015_66_2,,2015,,
2015_56_5,2015_66_2,,2015,,
2015_56_6,2015_66_2,,2015,,
2015_56_7,2015_66_2,,2015,,
2015_56_8,2015_66_2,,2015,,
2015_57_10,2015_66_2,,2015,,
2015_57_3,2015_66_2,,2015,,
2015_57_5,2015_66_2,,2015,,
2015_57_6,2015_66_2,,2015,,
2015_57_7,2015_66_2,,2015,,
2015_57_8,2015_66_2,,2015,,
2015_57_9,2015_66_2,,2015,,
2015_58_1,2015_66_2,,2015,,
2015_58_2,2015_66_2,,2015,,
2015_58_3,2015_66_2,,2015,,
2015_58_4,2015_66_2,,2015,,
2015_58_5,2015_66_2,,2015,,
2015_58_5_co1,2015_66_2,,2015,,
2015_58_6,2015_66_2,,2015,,
2015_58_7,2015_66_2,,2015,,
2015_58_8,2015_66_2,,2015,,
2015_59_1,2015_66_2,,2015,,
2015_59_10,2015_66_2,,2015,,
2015_59_2,2015_66_2,,2015,,
2015_59_3,2015_66_2,,2015,,
2015_59_4,2015_66_2,,2015,,
2015_59_5,2015_66_2,,2015,,
2015_59_5_co1,2015_66_2,,2015,,
2015_59_5_co1,2015_40_8,,2015,,
2015_59_8,2015_66_2,,2015,,
2015_59_9,2015_66_2,,2015,,
2015_5_10,2015_66_2,,2015,,
2015_5_2,2015_66_2,,2015,,
2015_5_3,2015_66_2,,2015,,
2015_5_4,2015_66_2,,2015,,
2015_5_5,2015_66_2,,2015,,
2015_5_6,2015_66_2,,2015,,
2015_5_7,2015_66_2,,2015,,
2015_5_8,2015_66_2,,2015,,
2015_60_1,2015_66_2,,2015,,
2015_60_10,2015_66_2,,2015,,
2015_60_10_co1,2015_66_2,,2015,,
2015_60_10_co1,2015_27_1_co1,,2015,,
2015_60_2,2015_66_2,,2015,,
2015_60_3,2015_66_2,,2015,,
2015_60_4,2015_66_2,,2015,,
2015_60_5,2015_66_2,,2015,,
2015_60_6,2015_66_2,,2015,,
2015_60_7,2015_66_2,,2015,,
2015_60_8,2015_66_2,,2015,,
2015_61_1,2015_66_2,,2015,,
2015_61_2,2015_66_2,,2015,,
2015_61_3,2015_66_2,,2015,,
2015_61_4,2015_66_2,,2015,,
2015_61_5,2015_66_2,,2015,,
2015_61_7,2015_66_2,,2015,,
2015_61_8,2015_66_2,,2015,,
2015_6_1,2015_66_2,,2015,,
2015_6_10,2015_66_2,,2015,,
2015_6_2,2015_66_2,,2015,,
2015_6_3,2015_66_2,,2015,,
2015_6_4,2015_66_2,,2015,,
2015_6_5,2015_66_2,,2015,,
2015_6_6,2015_66_2,,2015,,
2015_6_6_co2,2015_66_2,,2015,,
2015_6_6_co2,2015_40_8,,2015,,
2015_6_6_co5,2015_66_2,,2015,,
2015_6_9,2015_66_2,,2015,,
2015_7_1,2015_66_2,,2015,,
2015_7_10,2015_66_2,,2015,,
2015_7_2,2015_66_2,,2015,,
2015_7_3,2015_66_2,,2015,,
2015_7_4,2015_66_2,,2015,,
2015_7_5,2015_66_2,,2015,,
2015_7_6,2015_66_2,,2015,,
2015_7_7,2015_66_2,,2015,,
2015_7_8,2015_66_2,,2015,,
2015_7_9,2015_66_2,,2015,,
2015_8_1,2015_66_2,,2015,,
2015_8_10,2015_66_2,,2015,,
2015_8_3,2015_66_2,,2015,,
2015_8_4,2015_66_2,,2015,,
2015_8_5,2015_66_2,,2015,,
2015_8_6,2015_66_2,,2015,,
2015_8_7,2015_66_2,,2015,,
2015_8_8,2015_66_2,,2015,,
2015_8_9,2015_66_2,,2015,,
2015_9_1,2015_66_2,,2015,,
2015_9_10,2015_66_2,,2015,,
2015_9_2,2015_66_2,,2015,,
2015_9_3,2015_66_2,,2015,,
2015_9_4,2015_66_2,,2015,,
2015_9_5,2015_66_2,,2015,,
2015_9_6,2015_66_2,,2015,,
2015_9_8,2015_66_2,,2015,,
2015_9_9,2015_66_2,,2015,,
